Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-10/06/2017
Datum: 10/06/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B24H0257,005,24HP0257,99243,486993,815,,864,-9200,-9300,1921/10/01,2015/12/14

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B24H0257,005,1974/03/06 00:00:00,974,
B24H0257,005,1974/06/05 00:00:00,985,
B24H0257,005,1974/09/11 00:00:00,982,
B24H0257,005,1974/12/04 00:00:00,954,
B24H0257,005,1975/04/23 00:00:00,947,
B24H0257,005,1975/08/28 00:00:00,1089,
B24H0257,005,1975/10/15 00:00:00,967,
B24H0257,005,1975/12/17 00:00:00,1031,
B24H0257,005,1976/04/21 00:00:00,943,
B24H0257,005,1976/08/27 00:00:00,1048,
B24H0257,005,1976/10/13 00:00:00,1012,
B24H0257,005,1976/12/15 00:00:00,1016,
B24H0257,005,1977/04/27 00:00:00,925,
B24H0257,005,1977/08/31 00:00:00,944,
B24H0257,005,1977/10/12 00:00:00,947,
B24H0257,005,1977/12/14 00:00:00,914,
B24H0257,005,1978/04/26 00:00:00,914,
B24H0257,005,1978/08/30 00:00:00,930,
B24H0257,005,1978/10/11 00:00:00,915,
B24H0257,005,1978/12/13 00:00:00,899,
B24H0257,005,1979/04/25 00:00:00,884,
B24H0257,005,1979/08/29 00:00:00,887,
B24H0257,005,1979/10/17 00:00:00,892,
B24H0257,005,1979/12/12 00:00:00,873,
B24H0257,005,1980/04/23 00:00:00,869,
B24H0257,005,1980/08/27 00:00:00,885,
B24H0257,005,1980/10/15 00:00:00,883,
B24H0257,005,1980/12/10 00:00:00,866,
B24H0257,005,1981/04/22 00:00:00,863,
B24H0257,005,1981/08/26 00:00:00,871,
B24H0257,005,1981/10/14 00:00:00,855,
B24H0257,005,1981/12/16 00:00:00,830,
B24H0257,005,1982/04/28 00:00:00,852,
B24H0257,005,1982/08/25 00:00:00,861,
B24H0257,005,1982/10/13 00:00:00,856,
B24H0257,005,1982/12/15 00:00:00,837,
B24H0257,005,1983/04/27 00:00:00,839,
B24H0257,005,1983/08/31 00:00:00,866,
B24H0257,005,1983/10/12 00:00:00,825,
B24H0257,005,1983/12/14 00:00:00,840,
B24H0257,005,1984/04/25 00:00:00,835,
B24H0257,005,1984/08/29 00:00:00,866,
B24H0257,005,1984/10/17 00:00:00,840,
B24H0257,005,1984/12/12 00:00:00,835,
B24H0257,005,1985/04/25 00:00:00,847,
B24H0257,005,1985/08/28 00:00:00,841,
B24H0257,005,1985/10/16 00:00:00,844,
B24H0257,005,1985/12/11 00:00:00,884,
B24H0257,005,1986/04/23 00:00:00,839,
B24H0257,005,1986/08/27 00:00:00,861,
B24H0257,005,1986/10/14 00:00:00,857,
B24H0257,005,1986/12/17 00:00:00,820,
B24H0257,005,1987/04/29 00:00:00,838,
B24H0257,005,1987/08/26 00:00:00,834,
B24H0257,005,1987/10/14 00:00:00,829,
