Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-10/06/2017
Datum: 10/06/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B25A0274,002,25AP0110,100565,493100,442,,503,-2703,-2803,1986/05/28,2005/04/14

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B25A0274,002,1986/05/28 00:00:00,494,
B25A0274,002,1986/06/13 00:00:00,491,
B25A0274,002,1986/06/27 00:00:00,446,
B25A0274,002,1986/06/28 00:00:00,509,
B25A0274,002,1986/07/14 00:00:00,501,
B25A0274,002,1986/07/30 00:00:00,500,
B25A0274,002,1986/08/14 00:00:00,516,
B25A0274,002,1986/08/26 00:00:00,515,
B25A0274,002,1986/09/12 00:00:00,503,
B25A0274,002,1986/09/29 00:00:00,502,
B25A0274,002,1986/10/09 00:00:00,500,
B25A0274,002,1986/10/28 00:00:00,497,
B25A0274,002,1986/11/14 00:00:00,515,
B25A0274,002,1986/11/28 00:00:00,519,
B25A0274,002,1986/12/16 00:00:00,501,
B25A0274,002,1986/12/29 00:00:00,491,
B25A0274,002,1987/01/14 00:00:00,477,
B25A0274,002,1987/01/28 00:00:00,469,
B25A0274,002,1987/02/16 00:00:00,457,
B25A0274,002,1987/02/28 00:00:00,459,
B25A0274,002,1987/03/13 00:00:00,499,
B25A0274,002,1987/03/27 00:00:00,492,
B25A0274,002,1987/04/14 00:00:00,498,
B25A0274,002,1987/04/28 00:00:00,483,
B25A0274,002,1987/05/14 00:00:00,510,
B25A0274,002,1987/05/27 00:00:00,494,
B25A0274,002,1987/06/15 00:00:00,499,
B25A0274,002,1987/06/27 00:00:00,505,
B25A0274,002,1987/07/15 00:00:00,519,
B25A0274,002,1987/07/29 00:00:00,508,
B25A0274,002,1987/08/14 00:00:00,508,
B25A0274,002,1987/08/28 00:00:00,514,
B25A0274,002,1987/09/11 00:00:00,515,
B25A0274,002,1987/09/28 00:00:00,509,
B25A0274,002,1987/10/14 00:00:00,511,
B25A0274,002,1987/10/28 00:00:00,519,
B25A0274,002,1987/11/13 00:00:00,521,
B25A0274,002,1987/11/27 00:00:00,529,
B25A0274,002,1987/12/14 00:00:00,460,
B25A0274,002,1987/12/28 00:00:00,505,
B25A0274,002,1988/01/14 00:00:00,509,
B25A0274,002,1988/01/28 00:00:00,504,
B25A0274,002,1988/02/12 00:00:00,493,
B25A0274,002,1988/02/26 00:00:00,497,
B25A0274,002,1988/03/11 00:00:00,482,
B25A0274,002,1988/03/25 00:00:00,519,
B25A0274,002,1988/04/14 00:00:00,450,
B25A0274,002,1988/04/28 00:00:00,414,
B25A0274,002,1988/05/16 00:00:00,435,
B25A0274,002,1988/05/28 00:00:00,461,
B25A0274,002,1988/06/14 00:00:00,475,
B25A0274,002,1988/06/28 00:00:00,481,
B25A0274,002,1988/07/14 00:00:00,446,
B25A0274,002,1988/07/28 00:00:00,440,
B25A0274,002,1988/08/12 00:00:00,481,
B25A0274,002,1988/08/25 00:00:00,454,
B25A0274,002,1988/09/14 00:00:00,444,
B25A0274,002,1988/09/28 00:00:00,460,
B25A0274,002,1988/10/14 00:00:00,465,
B25A0274,002,1988/10/28 00:00:00,455,
B25A0274,002,1988/11/14 00:00:00,455,
B25A0274,002,1988/11/28 00:00:00,461,
B25A0274,002,1988/12/14 00:00:00,444,
B25A0274,002,1988/12/28 00:00:00,442,
B25A0274,002,1989/01/16 00:00:00,448,
B25A0274,002,1989/01/27 00:00:00,448,
B25A0274,002,1989/02/14 00:00:00,446,
B25A0274,002,1989/02/28 00:00:00,440,
B25A0274,002,1989/03/14 00:00:00,445,
B25A0274,002,1989/03/28 00:00:00,448,
B25A0274,002,1989/04/14 00:00:00,484,
B25A0274,002,1989/04/28 00:00:00,464,
B25A0274,002,1989/05/16 00:00:00,451,
B25A0274,002,1989/05/29 00:00:00,460,
B25A0274,002,1989/06/14 00:00:00,477,
B25A0274,002,1989/06/28 00:00:00,451,
B25A0274,002,1989/07/14 00:00:00,463,
B25A0274,002,1989/07/28 00:00:00,459,
B25A0274,002,1989/08/14 00:00:00,444,
B25A0274,002,1989/08/28 00:00:00,461,
B25A0274,002,1989/09/14 00:00:00,466,
B25A0274,002,1989/09/28 00:00:00,479,
B25A0274,002,1989/10/13 00:00:00,443,
B25A0274,002,1989/10/27 00:00:00,422,
B25A0274,002,1989/11/14 00:00:00,439,
B25A0274,002,1989/11/28 00:00:00,438,
B25A0274,002,1989/12/14 00:00:00,423,
B25A0274,002,1989/12/28 00:00:00,462,
B25A0274,002,1990/01/15 00:00:00,477,
B25A0274,002,1990/01/29 00:00:00,461,
B25A0274,002,1990/02/14 00:00:00,463,
B25A0274,002,1990/02/28 00:00:00,377,
B25A0274,002,1990/03/14 00:00:00,400,
B25A0274,002,1990/03/28 00:00:00,409,
B25A0274,002,1990/04/12 00:00:00,405,
B25A0274,002,1990/04/27 00:00:00,404,
B25A0274,002,1990/05/14 00:00:00,418,
B25A0274,002,1990/05/28 00:00:00,431,
B25A0274,002,1990/08/14 00:00:00,476,
B25A0274,002,1990/08/28 00:00:00,502,
B25A0274,002,1990/09/14 00:00:00,495,
B25A0274,002,1990/09/28 00:00:00,482,
B25A0274,002,1990/10/15 00:00:00,477,
B25A0274,002,1990/10/29 00:00:00,497,
B25A0274,002,1990/11/14 00:00:00,494,
B25A0274,002,1990/11/28 00:00:00,519,
B25A0274,002,1990/12/14 00:00:00,476,
B25A0274,002,1990/12/28 00:00:00,467,
B25A0274,002,1991/01/14 00:00:00,509,
B25A0274,002,1991/01/28 00:00:00,509,
B25A0274,002,1991/02/14 00:00:00,515,
B25A0274,002,1991/02/28 00:00:00,518,
B25A0274,002,1991/03/14 00:00:00,519,
B25A0274,002,1991/03/28 00:00:00,520,
B25A0274,002,1991/04/15 00:00:00,531,
B25A0274,002,1991/04/26 00:00:00,529,
B25A0274,002,1991/05/14 00:00:00,529,
B25A0274,002,1991/05/28 00:00:00,536,
B25A0274,002,1991/06/14 00:00:00,528,
B25A0274,002,1991/06/28 00:00:00,525,
B25A0274,002,1991/07/14 00:00:00,528,
B25A0274,002,1991/07/29 00:00:00,524,
B25A0274,002,1991/08/14 00:00:00,528,
B25A0274,002,1991/08/28 00:00:00,564,
B25A0274,002,1991/09/14 00:00:00,559,
B25A0274,002,1991/09/27 00:00:00,529,
B25A0274,002,1991/10/14 00:00:00,523,
B25A0274,002,1991/10/28 00:00:00,524,
B25A0274,002,1991/11/14 00:00:00,510,
B25A0274,002,1991/11/28 00:00:00,512,
B25A0274,002,1991/12/14 00:00:00,507,
B25A0274,002,1991/12/24 00:00:00,487,
B25A0274,002,1992/01/14 00:00:00,502,
B25A0274,002,1992/01/28 00:00:00,504,
B25A0274,002,1992/02/14 00:00:00,495,
B25A0274,002,1992/02/28 00:00:00,511,
B25A0274,002,1992/03/14 00:00:00,511,
B25A0274,002,1992/03/28 00:00:00,510,
B25A0274,002,1992/04/14 00:00:00,520,
B25A0274,002,1992/04/28 00:00:00,506,
B25A0274,002,1992/05/14 00:00:00,524,
B25A0274,002,1992/05/28 00:00:00,569,
B25A0274,002,1992/06/15 00:00:00,540,
B25A0274,002,1992/06/30 00:00:00,564,
B25A0274,002,1992/08/27 00:00:00,517,
B25A0274,002,1992/09/14 00:00:00,533,
B25A0274,002,1992/09/28 00:00:00,541,
B25A0274,002,1992/10/13 00:00:00,525,
B25A0274,002,1992/10/28 00:00:00,526,
B25A0274,002,1992/11/12 00:00:00,510,
B25A0274,002,1992/11/26 00:00:00,519,
B25A0274,002,1992/12/14 00:00:00,519,
B25A0274,002,1992/12/28 00:00:00,534,
B25A0274,002,1993/01/14 00:00:00,445,
B25A0274,002,1993/01/28 00:00:00,476,
B25A0274,002,1993/02/15 00:00:00,497,
B25A0274,002,1993/03/02 00:00:00,473,
B25A0274,002,1993/03/15 00:00:00,490,
B25A0274,002,1993/03/29 00:00:00,495,
B25A0274,002,1993/04/14 00:00:00,487,
B25A0274,002,1993/04/28 00:00:00,502,
B25A0274,002,1993/05/14 00:00:00,500,
B25A0274,002,1993/05/28 00:00:00,505,
B25A0274,002,1993/06/15 00:00:00,521,
B25A0274,002,1993/06/28 00:00:00,519,
B25A0274,002,1993/07/15 00:00:00,509,
B25A0274,002,1993/07/28 00:00:00,527,
